lead_id,created_date,company_name,lead_source,industry,company_size,region,lead_status
2608,2025-09-15,Company_02608,Outbound,Technology,Mid-Market,Singapore,New
2609,2025-05-25,Company_02609,Paid Ads,Professional Services,Enterprise,Japan,New
2610,2024-07-26,Company_02610,Paid Ads,Technology,SMB,Taiwan,New
2611,2024-12-03,Company_02611,Referral,Manufacturing,Mid-Market,Taiwan,New
2612,2024-02-27,Company_02612,Paid Ads,Financial Services,SMB,Singapore,New
2613,2024-07-06,Company_02613,Outbound,Professional Services,Enterprise,Japan,New
2614,2025-12-07,Company_02614,Outbound,Retail,SMB,Singapore,New
2615,2025-07-19,Company_02615,Website,Professional Services,SMB,Taiwan,New
2616,2024-05-15,Company_02616,Referral,Technology,SMB,Japan,New
2617,2025-08-22,Company_02617,Outbound,Healthcare,SMB,Taiwan,New
2618,2024-11-22,Company_02618,Outbound,Technology,SMB,Taiwan,New
2619,2025-03-28,Company_02619,Website,Retail,SMB,Japan,New
2620,2025-09-04,Company_02620,Paid Ads,Financial Services,SMB,Hong Kong,New
2621,2024-04-24,Company_02621,Outbound,Healthcare,Mid-Market,Japan,New
2622,2025-08-26,Company_02622,Outbound,Financial Services,Mid-Market,Taiwan,New
2623,2024-09-14,Company_02623,Outbound,Financial Services,SMB,Japan,New
2624,2024-12-02,Company_02624,Referral,Financial Services,SMB,Singapore,New
2625,2024-09-27,Company_02625,Partner,Retail,SMB,Singapore,New
2626,2025-10-02,Company_02626,Paid Ads,Retail,SMB,Singapore,New
2627,2025-06-05,Company_02627,Paid Ads,Retail,SMB,Hong Kong,New
2628,2025-11-20,Company_02628,Paid Ads,Healthcare,SMB,Japan,New
2629,2024-07-17,Company_02629,Outbound,Retail,SMB,Singapore,New
2630,2024-11-23,Company_02630,Outbound,Healthcare,SMB,Singapore,New
2631,2025-09-16,Company_02631,Website,Professional Services,SMB,Japan,New
2632,2024-07-15,Company_02632,Outbound,Retail,Enterprise,Japan,New
2633,2024-11-29,Company_02633,Event,Healthcare,Mid-Market,Hong Kong,New
2634,2024-10-02,Company_02634,Website,Manufacturing,SMB,Singapore,New
2635,2025-01-14,Company_02635,Website,Manufacturing,Mid-Market,Singapore,New
2636,2025-04-05,Company_02636,Paid Ads,Financial Services,SMB,Hong Kong,New
2637,2024-01-06,Company_02637,Outbound,Healthcare,SMB,Hong Kong,New
2638,2024-12-28,Company_02638,Referral,Retail,Enterprise,Singapore,New
2639,2024-01-20,Company_02639,Outbound,Retail,SMB,Singapore,New
2640,2024-10-28,Company_02640,Outbound,Technology,SMB,Hong Kong,New
2641,2024-11-29,Company_02641,Referral,Professional Services,SMB,Japan,New
2642,2025-09-24,Company_02642,Referral,Manufacturing,SMB,Japan,New
2643,2024-06-13,Company_02643,Paid Ads,Healthcare,Enterprise,Hong Kong,New
2644,2024-02-17,Company_02644,Outbound,Healthcare,Mid-Market,Hong Kong,New
2645,2024-09-12,Company_02645,Website,Financial Services,Mid-Market,Taiwan,New
2646,2024-04-13,Company_02646,Website,Manufacturing,SMB,Singapore,New
2647,2025-03-24,Company_02647,Partner,Technology,SMB,Taiwan,New
2648,2024-11-28,Company_02648,Event,Professional Services,SMB,Japan,New
2649,2024-06-03,Company_02649,Referral,Financial Services,SMB,Taiwan,New
2650,2025-03-24,Company_02650,Website,Financial Services,SMB,Singapore,New
2651,2025-07-24,Company_02651,Referral,Manufacturing,Mid-Market,Japan,New
2652,2024-03-10,Company_02652,Partner,Professional Services,Mid-Market,Singapore,New
2653,2025-01-04,Company_02653,Partner,Healthcare,Mid-Market,Japan,New
2654,2024-07-07,Company_02654,Paid Ads,Retail,SMB,Singapore,New
2655,2024-07-22,Company_02655,Outbound,Professional Services,SMB,Taiwan,New
2656,2024-05-23,Company_02656,Website,Healthcare,SMB,Hong Kong,New
2657,2024-02-19,Company_02657,Outbound,Technology,Enterprise,Singapore,New
2658,2024-01-17,Company_02658,Referral,Technology,Enterprise,Singapore,New
2659,2025-07-05,Company_02659,Paid Ads,Financial Services,SMB,Taiwan,New
2660,2024-03-18,Company_02660,Referral,Financial Services,Mid-Market,Japan,New
2661,2025-06-09,Company_02661,Outbound,Technology,Mid-Market,Hong Kong,New
2662,2025-09-16,Company_02662,Outbound,Retail,Mid-Market,Hong Kong,New
2663,2024-10-10,Company_02663,Paid Ads,Professional Services,SMB,Singapore,New
2664,2024-03-15,Company_02664,Website,Financial Services,SMB,Hong Kong,New
2665,2024-01-22,Company_02665,Paid Ads,Manufacturing,SMB,Hong Kong,New
2666,2024-01-20,Company_02666,Website,Manufacturing,SMB,Singapore,New
2667,2024-08-16,Company_02667,Referral,Manufacturing,SMB,Japan,New
2668,2025-08-11,Company_02668,Partner,Professional Services,Enterprise,Japan,New
2669,2024-07-12,Company_02669,Outbound,Retail,SMB,Taiwan,New
2670,2024-01-27,Company_02670,Referral,Technology,Mid-Market,Singapore,New
2671,2024-03-11,Company_02671,Paid Ads,Manufacturing,Enterprise,Japan,New
2672,2024-07-25,Company_02672,Paid Ads,Healthcare,Enterprise,Japan,New
2673,2024-08-10,Company_02673,Outbound,Technology,SMB,Hong Kong,New
2674,2024-05-06,Company_02674,Outbound,Healthcare,SMB,Japan,New
2675,2025-01-24,Company_02675,Website,Healthcare,SMB,Japan,New
2676,2025-01-24,Company_02676,Referral,Technology,SMB,Japan,New
2677,2025-06-02,Company_02677,Partner,Professional Services,SMB,Japan,New
2678,2024-08-02,Company_02678,Website,Healthcare,Mid-Market,Singapore,New
2679,2024-11-20,Company_02679,Paid Ads,Retail,Enterprise,Singapore,New
2680,2025-05-04,Company_02680,Website,Technology,Enterprise,Taiwan,New
2681,2024-01-08,Company_02681,Paid Ads,Healthcare,SMB,Taiwan,New
2682,2024-12-29,Company_02682,Paid Ads,Manufacturing,Mid-Market,Hong Kong,New
2683,2025-10-29,Company_02683,Paid Ads,Professional Services,SMB,Hong Kong,New
2684,2025-04-27,Company_02684,Website,Manufacturing,Mid-Market,Singapore,New
2685,2024-02-16,Company_02685,Website,Retail,SMB,Taiwan,New
2686,2024-05-11,Company_02686,Referral,Retail,Mid-Market,Taiwan,New
2687,2024-03-03,Company_02687,Referral,Retail,Enterprise,Singapore,New
2688,2025-01-15,Company_02688,Referral,Retail,SMB,Japan,New
2689,2025-06-15,Company_02689,Event,Professional Services,Mid-Market,Japan,New
2690,2025-01-08,Company_02690,Partner,Technology,Mid-Market,Taiwan,New
2691,2025-05-24,Company_02691,Website,Healthcare,Mid-Market,Singapore,New
2692,2025-09-28,Company_02692,Paid Ads,Technology,SMB,Hong Kong,New
2693,2024-02-05,Company_02693,Outbound,Retail,Enterprise,Taiwan,New
2694,2025-07-06,Company_02694,Paid Ads,Financial Services,Mid-Market,Japan,New
2695,2024-06-10,Company_02695,Website,Manufacturing,Enterprise,Taiwan,New
2696,2025-03-05,Company_02696,Event,Technology,Enterprise,Hong Kong,New
2697,2025-03-01,Company_02697,Partner,Financial Services,SMB,Taiwan,New
2698,2024-11-14,Company_02698,Paid Ads,Manufacturing,SMB,Singapore,New
2699,2025-09-20,Company_02699,Outbound,Technology,SMB,Japan,New
2700,2024-05-08,Company_02700,Website,Retail,Mid-Market,Japan,New
2701,2024-08-18,Company_02701,Outbound,Professional Services,SMB,Hong Kong,New
2702,2024-10-16,Company_02702,Partner,Technology,SMB,Singapore,New
2703,2024-07-08,Company_02703,Outbound,Manufacturing,SMB,Hong Kong,New
2704,2025-11-15,Company_02704,Referral,Financial Services,Mid-Market,Singapore,New
2705,2024-05-14,Company_02705,Paid Ads,Manufacturing,Mid-Market,Taiwan,New
2706,2025-01-29,Company_02706,Referral,Retail,Enterprise,Taiwan,New
2707,2024-05-26,Company_02707,Referral,Retail,SMB,Singapore,New
2708,2024-01-12,Company_02708,Referral,Healthcare,Enterprise,Japan,New
2709,2025-10-05,Company_02709,Partner,Financial Services,SMB,Japan,New
2710,2025-04-09,Company_02710,Referral,Financial Services,SMB,Singapore,New
2711,2025-11-02,Company_02711,Outbound,Manufacturing,SMB,Japan,New
2712,2024-09-18,Company_02712,Paid Ads,Healthcare,Mid-Market,Hong Kong,New
2713,2025-11-10,Company_02713,Website,Manufacturing,Mid-Market,Singapore,New
2714,2024-03-05,Company_02714,Outbound,Healthcare,Mid-Market,Japan,New
2715,2024-04-06,Company_02715,Website,Healthcare,Mid-Market,Taiwan,New
2716,2025-07-17,Company_02716,Outbound,Retail,Enterprise,Singapore,New
2717,2025-04-08,Company_02717,Paid Ads,Technology,Enterprise,Japan,New
2718,2025-02-11,Company_02718,Outbound,Financial Services,SMB,Japan,New
2719,2024-01-18,Company_02719,Website,Professional Services,SMB,Japan,New
2720,2025-07-30,Company_02720,Partner,Financial Services,SMB,Singapore,New
2721,2025-07-06,Company_02721,Website,Financial Services,SMB,Japan,New
2722,2024-04-12,Company_02722,Outbound,Professional Services,Mid-Market,Japan,New
2723,2024-06-04,Company_02723,Referral,Financial Services,SMB,Japan,New
2724,2024-10-12,Company_02724,Website,Healthcare,SMB,Hong Kong,New
2725,2025-05-02,Company_02725,Paid Ads,Retail,Mid-Market,Singapore,New
2726,2024-01-01,Company_02726,Website,Professional Services,Mid-Market,Singapore,New
2727,2024-08-01,Company_02727,Partner,Financial Services,Mid-Market,Taiwan,New
2728,2024-03-01,Company_02728,Outbound,Retail,SMB,Japan,New
2729,2024-09-05,Company_02729,Paid Ads,Retail,Mid-Market,Hong Kong,New
2730,2025-08-28,Company_02730,Website,Manufacturing,SMB,Singapore,New
2731,2024-05-23,Company_02731,Partner,Technology,Mid-Market,Japan,New
2732,2024-07-29,Company_02732,Paid Ads,Professional Services,SMB,Singapore,New
2733,2024-01-12,Company_02733,Referral,Financial Services,SMB,Taiwan,New
2734,2025-10-05,Company_02734,Referral,Retail,Mid-Market,Singapore,New
2735,2024-05-07,Company_02735,Referral,Financial Services,SMB,Taiwan,New
2736,2024-12-15,Company_02736,Partner,Technology,SMB,Singapore,New
2737,2024-04-25,Company_02737,Referral,Healthcare,Mid-Market,Hong Kong,New
2738,2024-10-25,Company_02738,Website,Technology,SMB,Singapore,New
2739,2024-09-04,Company_02739,Partner,Professional Services,SMB,Hong Kong,New
2740,2025-03-07,Company_02740,Website,Technology,Enterprise,Singapore,New
2741,2024-10-09,Company_02741,Partner,Professional Services,SMB,Hong Kong,New
2742,2025-11-13,Company_02742,Outbound,Manufacturing,SMB,Taiwan,New
2743,2025-05-12,Company_02743,Website,Healthcare,SMB,Hong Kong,New
2744,2025-11-12,Company_02744,Website,Professional Services,SMB,Hong Kong,New
2745,2025-09-13,Company_02745,Referral,Professional Services,SMB,Taiwan,New
2746,2025-08-27,Company_02746,Outbound,Professional Services,Enterprise,Taiwan,New
2747,2024-04-30,Company_02747,Event,Retail,SMB,Hong Kong,New
2748,2025-02-07,Company_02748,Outbound,Technology,SMB,Hong Kong,New
2749,2025-04-16,Company_02749,Referral,Financial Services,SMB,Hong Kong,New
2750,2025-10-05,Company_02750,Outbound,Healthcare,Mid-Market,Taiwan,New
2751,2024-08-09,Company_02751,Referral,Technology,Mid-Market,Singapore,New
2752,2024-04-11,Company_02752,Website,Healthcare,Mid-Market,Hong Kong,New
2753,2024-09-16,Company_02753,Paid Ads,Professional Services,SMB,Japan,New
2754,2024-10-10,Company_02754,Paid Ads,Technology,SMB,Singapore,New
2755,2024-06-13,Company_02755,Website,Financial Services,Mid-Market,Hong Kong,New
2756,2024-12-22,Company_02756,Outbound,Retail,Mid-Market,Taiwan,New
2757,2024-12-07,Company_02757,Paid Ads,Financial Services,Mid-Market,Japan,New
2758,2024-11-20,Company_02758,Outbound,Technology,Enterprise,Taiwan,New
2759,2025-10-16,Company_02759,Paid Ads,Financial Services,SMB,Japan,New
2760,2025-01-26,Company_02760,Website,Professional Services,SMB,Singapore,New
2761,2025-03-24,Company_02761,Partner,Retail,Enterprise,Singapore,New
2762,2024-01-17,Company_02762,Website,Financial Services,SMB,Singapore,New
2763,2025-07-27,Company_02763,Referral,Healthcare,Mid-Market,Taiwan,New
2764,2024-07-22,Company_02764,Website,Professional Services,Mid-Market,Hong Kong,New
2765,2024-09-26,Company_02765,Website,Manufacturing,SMB,Hong Kong,New
2766,2024-05-16,Company_02766,Partner,Technology,Mid-Market,Singapore,New
2767,2025-09-20,Company_02767,Referral,Technology,SMB,Japan,New
2768,2025-03-29,Company_02768,Outbound,Retail,SMB,Singapore,New
2769,2024-01-27,Company_02769,Paid Ads,Professional Services,Enterprise,Japan,New
2770,2024-08-19,Company_02770,Paid Ads,Retail,SMB,Singapore,New
2771,2024-09-06,Company_02771,Event,Financial Services,SMB,Hong Kong,New
2772,2025-02-28,Company_02772,Referral,Financial Services,SMB,Japan,New
2773,2025-06-15,Company_02773,Referral,Professional Services,Mid-Market,Hong Kong,New
2774,2024-09-24,Company_02774,Outbound,Manufacturing,Mid-Market,Singapore,New
2775,2025-03-17,Company_02775,Paid Ads,Retail,SMB,Singapore,New
2776,2024-03-19,Company_02776,Event,Retail,SMB,Japan,New
2777,2025-07-05,Company_02777,Referral,Technology,Enterprise,Hong Kong,New
2778,2025-07-02,Company_02778,Paid Ads,Financial Services,SMB,Singapore,New
2779,2025-12-19,Company_02779,Referral,Financial Services,Mid-Market,Japan,New
2780,2025-04-21,Company_02780,Website,Technology,SMB,Hong Kong,New
2781,2025-05-24,Company_02781,Referral,Technology,Enterprise,Japan,New
2782,2024-01-23,Company_02782,Referral,Financial Services,Mid-Market,Singapore,New
2783,2025-05-03,Company_02783,Partner,Retail,SMB,Singapore,New
2784,2024-03-07,Company_02784,Event,Manufacturing,Mid-Market,Taiwan,New
2785,2025-09-04,Company_02785,Paid Ads,Professional Services,Mid-Market,Japan,New
2786,2025-02-09,Company_02786,Website,Healthcare,SMB,Singapore,New
2787,2024-12-04,Company_02787,Website,Financial Services,Enterprise,Japan,New
2788,2025-07-06,Company_02788,Event,Financial Services,SMB,Taiwan,New
2789,2025-09-16,Company_02789,Website,Manufacturing,Mid-Market,Taiwan,New
2790,2025-09-20,Company_02790,Website,Healthcare,Mid-Market,Japan,New
2791,2024-09-11,Company_02791,Event,Retail,Mid-Market,Taiwan,New
2792,2025-10-26,Company_02792,Partner,Professional Services,SMB,Taiwan,New
2793,2024-04-06,Company_02793,Partner,Financial Services,Mid-Market,Hong Kong,New
2794,2025-02-21,Company_02794,Paid Ads,Healthcare,SMB,Singapore,New
2795,2024-07-06,Company_02795,Website,Manufacturing,SMB,Hong Kong,New
2796,2024-09-15,Company_02796,Paid Ads,Retail,SMB,Japan,New
2797,2024-08-20,Company_02797,Paid Ads,Professional Services,Mid-Market,Singapore,New
2798,2025-04-07,Company_02798,Outbound,Financial Services,SMB,Taiwan,New
2799,2025-07-24,Company_02799,Website,Manufacturing,SMB,Taiwan,New
2800,2025-06-25,Company_02800,Website,Manufacturing,SMB,Taiwan,New
2801,2025-08-04,Company_02801,Referral,Technology,Enterprise,Japan,New
2802,2025-10-13,Company_02802,Referral,Retail,SMB,Singapore,New
2803,2024-04-09,Company_02803,Partner,Retail,Mid-Market,Japan,New
2804,2025-03-27,Company_02804,Outbound,Retail,SMB,Hong Kong,New
2805,2024-02-01,Company_02805,Referral,Financial Services,Enterprise,Taiwan,New
2806,2024-11-15,Company_02806,Partner,Technology,SMB,Japan,New
2807,2025-08-27,Company_02807,Referral,Technology,SMB,Japan,New
2808,2025-09-19,Company_02808,Partner,Healthcare,Enterprise,Hong Kong,New
2809,2025-04-03,Company_02809,Partner,Professional Services,Mid-Market,Singapore,New
2810,2024-09-09,Company_02810,Paid Ads,Retail,Enterprise,Hong Kong,New
2811,2024-07-11,Company_02811,Outbound,Technology,SMB,Hong Kong,New
2812,2025-11-06,Company_02812,Outbound,Financial Services,SMB,Taiwan,New
2813,2025-11-10,Company_02813,Outbound,Financial Services,Mid-Market,Hong Kong,New
2814,2025-07-13,Company_02814,Referral,Manufacturing,SMB,Hong Kong,New
2815,2024-07-21,Company_02815,Website,Professional Services,SMB,Hong Kong,New
2816,2025-01-21,Company_02816,Website,Technology,SMB,Singapore,New
2817,2025-07-28,Company_02817,Paid Ads,Healthcare,SMB,Singapore,New
2818,2025-12-01,Company_02818,Outbound,Financial Services,Mid-Market,Japan,New
2819,2024-04-01,Company_02819,Paid Ads,Financial Services,Mid-Market,Japan,New
2820,2025-10-18,Company_02820,Paid Ads,Technology,SMB,Taiwan,New
2821,2024-11-06,Company_02821,Paid Ads,Manufacturing,Enterprise,Taiwan,New
2822,2025-12-01,Company_02822,Partner,Professional Services,SMB,Japan,New
2823,2025-06-04,Company_02823,Paid Ads,Professional Services,SMB,Japan,New
2824,2024-04-11,Company_02824,Paid Ads,Retail,Enterprise,Singapore,New
2825,2024-03-15,Company_02825,Outbound,Healthcare,SMB,Taiwan,New
2826,2024-02-16,Company_02826,Partner,Retail,Enterprise,Taiwan,New
2827,2024-10-24,Company_02827,Website,Retail,Mid-Market,Singapore,New
2828,2024-06-30,Company_02828,Event,Retail,SMB,Hong Kong,New
2829,2024-02-15,Company_02829,Website,Financial Services,SMB,Singapore,New
2830,2025-03-08,Company_02830,Outbound,Professional Services,Enterprise,Singapore,New
2831,2024-07-28,Company_02831,Partner,Professional Services,Mid-Market,Singapore,New
2832,2025-02-23,Company_02832,Outbound,Healthcare,Mid-Market,Hong Kong,New
2833,2024-10-11,Company_02833,Outbound,Retail,Mid-Market,Hong Kong,New
2834,2024-09-16,Company_02834,Referral,Professional Services,Mid-Market,Taiwan,New
2835,2025-12-13,Company_02835,Outbound,Retail,Mid-Market,Japan,New
2836,2024-03-13,Company_02836,Referral,Technology,SMB,Hong Kong,New
2837,2024-03-09,Company_02837,Website,Manufacturing,SMB,Singapore,New
2838,2025-11-28,Company_02838,Outbound,Professional Services,SMB,Singapore,New
2839,2024-10-18,Company_02839,Partner,Manufacturing,SMB,Taiwan,New
2840,2025-02-08,Company_02840,Outbound,Retail,Enterprise,Hong Kong,New
2841,2024-07-24,Company_02841,Website,Technology,SMB,Taiwan,New
2842,2024-04-24,Company_02842,Website,Healthcare,SMB,Taiwan,New
2843,2024-09-04,Company_02843,Paid Ads,Manufacturing,SMB,Japan,New
2844,2025-03-28,Company_02844,Referral,Technology,Mid-Market,Japan,New
2845,2024-08-03,Company_02845,Outbound,Technology,Mid-Market,Japan,New
2846,2024-12-15,Company_02846,Partner,Manufacturing,Enterprise,Singapore,New
2847,2025-04-18,Company_02847,Website,Professional Services,SMB,Hong Kong,New
2848,2024-06-05,Company_02848,Partner,Financial Services,SMB,Japan,New
2849,2025-10-04,Company_02849,Website,Professional Services,Mid-Market,Taiwan,New
2850,2025-03-27,Company_02850,Website,Retail,Mid-Market,Singapore,New
2851,2025-07-24,Company_02851,Website,Financial Services,Enterprise,Taiwan,New
2852,2024-04-24,Company_02852,Outbound,Healthcare,SMB,Taiwan,New
2853,2025-09-25,Company_02853,Outbound,Professional Services,Enterprise,Singapore,New
2854,2024-02-09,Company_02854,Website,Technology,Mid-Market,Taiwan,New
2855,2025-01-25,Company_02855,Website,Technology,Mid-Market,Taiwan,New
2856,2024-08-17,Company_02856,Outbound,Technology,Mid-Market,Taiwan,New
2857,2024-01-21,Company_02857,Referral,Healthcare,Enterprise,Hong Kong,New
2858,2024-10-16,Company_02858,Outbound,Healthcare,SMB,Japan,New
2859,2025-11-30,Company_02859,Paid Ads,Manufacturing,SMB,Hong Kong,New
2860,2025-05-05,Company_02860,Partner,Retail,SMB,Singapore,New
2861,2024-08-17,Company_02861,Website,Professional Services,Mid-Market,Hong Kong,New
2862,2024-09-20,Company_02862,Partner,Manufacturing,Mid-Market,Hong Kong,New
2863,2024-11-03,Company_02863,Website,Healthcare,SMB,Japan,New
2864,2025-02-15,Company_02864,Website,Professional Services,SMB,Hong Kong,New
2865,2025-03-07,Company_02865,Partner,Healthcare,Mid-Market,Hong Kong,New
2866,2025-02-01,Company_02866,Paid Ads,Manufacturing,SMB,Hong Kong,New
2867,2024-05-16,Company_02867,Outbound,Retail,SMB,Japan,New
2868,2025-08-05,Company_02868,Website,Professional Services,Mid-Market,Singapore,New
2869,2025-04-19,Company_02869,Referral,Healthcare,SMB,Singapore,New
2870,2024-08-06,Company_02870,Paid Ads,Healthcare,SMB,Hong Kong,New
2871,2024-11-03,Company_02871,Partner,Financial Services,SMB,Japan,New
2872,2024-08-10,Company_02872,Paid Ads,Retail,Mid-Market,Hong Kong,New
2873,2024-07-03,Company_02873,Partner,Technology,Mid-Market,Hong Kong,New
2874,2025-08-04,Company_02874,Outbound,Manufacturing,Enterprise,Japan,New
2875,2025-10-18,Company_02875,Paid Ads,Retail,SMB,Singapore,New
2876,2025-04-24,Company_02876,Website,Professional Services,SMB,Hong Kong,New
