revenue_id,account_id,revenue_month,starting_mrr,new_mrr,expansion_mrr,contraction_mrr,churn_mrr,ending_mrr
4325,260,2024-09-01,15755,0,0,0,0,15755
4326,260,2024-10-01,15755,0,0,0,0,15755
4327,260,2024-11-01,15755,0,0,0,0,15755
4328,260,2024-12-01,15755,0,0,0,0,15755
4329,260,2025-01-01,15755,0,0,0,0,15755
4330,260,2025-02-01,15755,0,0,0,0,15755
4331,260,2025-03-01,15755,0,0,0,0,15755
4332,260,2025-04-01,15755,0,0,0,0,15755
4333,260,2025-05-01,15755,0,0,0,0,15755
4334,260,2025-06-01,15755,0,0,0,0,15755
4335,260,2025-07-01,15755,0,0,2041,0,13714
4336,260,2025-08-01,13714,0,0,0,0,13714
4337,260,2025-09-01,13714,0,0,0,0,13714
4338,260,2025-10-01,13714,0,1559,0,0,15273
4339,260,2025-11-01,15273,0,0,0,0,15273
4340,260,2025-12-01,15273,0,0,0,0,15273
4341,260,2026-01-01,15273,0,0,0,0,15273
4342,260,2026-02-01,15273,0,0,0,15273,0
4343,260,2026-03-01,0,0,0,0,0,0
4344,260,2026-04-01,0,0,0,0,0,0
4345,260,2026-05-01,0,0,0,0,0,0
4346,260,2026-06-01,0,0,0,0,0,0
4347,261,2025-05-01,0,3055,0,0,0,3055
4348,261,2025-06-01,3055,0,0,0,0,3055
4349,261,2025-07-01,3055,0,0,0,0,3055
4350,261,2025-08-01,3055,0,0,0,0,3055
4351,261,2025-09-01,3055,0,0,0,3055,0
4352,261,2025-10-01,0,0,0,0,0,0
4353,261,2025-11-01,0,0,0,0,0,0
4354,261,2025-12-01,0,0,0,0,0,0
4355,261,2026-01-01,0,0,0,0,0,0
4356,261,2026-02-01,0,0,0,0,0,0
4357,261,2026-03-01,0,0,0,0,0,0
4358,261,2026-04-01,0,0,0,0,0,0
4359,261,2026-05-01,0,0,0,0,0,0
4360,261,2026-06-01,0,0,0,0,0,0
4361,262,2024-03-01,0,6318,0,0,0,6318
4362,262,2024-04-01,6318,0,0,0,0,6318
4363,262,2024-05-01,6318,0,0,0,0,6318
4364,262,2024-06-01,6318,0,0,0,0,6318
4365,262,2024-07-01,6318,0,874,0,0,7192
4366,262,2024-08-01,7192,0,0,0,0,7192
4367,262,2024-09-01,7192,0,0,0,0,7192
4368,262,2024-10-01,7192,0,0,0,0,7192
4369,262,2024-11-01,7192,0,0,0,0,7192
4370,262,2024-12-01,7192,0,0,0,0,7192
4371,262,2025-01-01,7192,0,0,0,0,7192
4372,262,2025-02-01,7192,0,0,0,0,7192
4373,262,2025-03-01,7192,0,0,0,0,7192
4374,262,2025-04-01,7192,0,0,0,7192,0
4375,262,2025-05-01,0,0,0,0,0,0
4376,262,2025-06-01,0,0,0,0,0,0
4377,262,2025-07-01,0,0,0,0,0,0
4378,262,2025-08-01,0,0,0,0,0,0
4379,262,2025-09-01,0,0,0,0,0,0
4380,262,2025-10-01,0,0,0,0,0,0
4381,262,2025-11-01,0,0,0,0,0,0
4382,262,2025-12-01,0,0,0,0,0,0
4383,262,2026-01-01,0,0,0,0,0,0
4384,262,2026-02-01,0,0,0,0,0,0
4385,262,2026-03-01,0,0,0,0,0,0
4386,262,2026-04-01,0,0,0,0,0,0
4387,262,2026-05-01,0,0,0,0,0,0
4388,262,2026-06-01,0,0,0,0,0,0
4389,263,2025-08-01,0,4545,0,0,0,4545
4390,263,2025-09-01,4545,0,0,0,4545,0
4391,263,2025-10-01,0,0,0,0,0,0
4392,263,2025-11-01,0,0,0,0,0,0
4393,263,2025-12-01,0,0,0,0,0,0
4394,263,2026-01-01,0,0,0,0,0,0
4395,263,2026-02-01,0,0,0,0,0,0
4396,263,2026-03-01,0,0,0,0,0,0
4397,263,2026-04-01,0,0,0,0,0,0
4398,263,2026-05-01,0,0,0,0,0,0
4399,263,2026-06-01,0,0,0,0,0,0
4400,264,2024-03-01,0,3181,0,0,0,3181
4401,264,2024-04-01,3181,0,0,764,0,2417
4402,264,2024-05-01,2417,0,0,0,0,2417
4403,264,2024-06-01,2417,0,0,0,0,2417
4404,264,2024-07-01,2417,0,0,0,0,2417
4405,264,2024-08-01,2417,0,0,0,0,2417
4406,264,2024-09-01,2417,0,0,0,0,2417
4407,264,2024-10-01,2417,0,0,0,0,2417
4408,264,2024-11-01,2417,0,0,0,0,2417
4409,264,2024-12-01,2417,0,0,0,0,2417
4410,264,2025-01-01,2417,0,0,0,0,2417
4411,264,2025-02-01,2417,0,0,0,0,2417
4412,264,2025-03-01,2417,0,0,0,0,2417
4413,264,2025-04-01,2417,0,0,0,0,2417
4414,264,2025-05-01,2417,0,0,442,0,1975
4415,264,2025-06-01,1975,0,0,0,0,1975
4416,264,2025-07-01,1975,0,0,0,0,1975
4417,264,2025-08-01,1975,0,378,0,0,2353
4418,264,2025-09-01,2353,0,0,0,0,2353
4419,264,2025-10-01,2353,0,0,0,0,2353
4420,264,2025-11-01,2353,0,0,0,0,2353
4421,264,2025-12-01,2353,0,0,0,0,2353
4422,264,2026-01-01,2353,0,0,0,0,2353
4423,264,2026-02-01,2353,0,0,0,0,2353
4424,264,2026-03-01,2353,0,0,0,0,2353
4425,264,2026-04-01,2353,0,0,0,0,2353
4426,264,2026-05-01,2353,0,0,0,0,2353
4427,264,2026-06-01,2353,0,0,0,0,2353
4428,265,2025-04-01,0,5281,0,0,0,5281
4429,265,2025-05-01,5281,0,0,0,0,5281
4430,265,2025-06-01,5281,0,0,0,0,5281
4431,265,2025-07-01,5281,0,0,0,0,5281
4432,265,2025-08-01,5281,0,0,0,0,5281
4433,265,2025-09-01,5281,0,0,0,0,5281
4434,265,2025-10-01,5281,0,1432,0,0,6713
4435,265,2025-11-01,6713,0,0,0,0,6713
4436,265,2025-12-01,6713,0,0,0,6713,0
4437,265,2026-01-01,0,0,0,0,0,0
4438,265,2026-02-01,0,0,0,0,0,0
4439,265,2026-03-01,0,0,0,0,0,0
4440,265,2026-04-01,0,0,0,0,0,0
4441,265,2026-05-01,0,0,0,0,0,0
4442,265,2026-06-01,0,0,0,0,0,0
4443,266,2025-02-01,0,16572,0,0,0,16572
4444,266,2025-03-01,16572,0,0,0,0,16572
4445,266,2025-04-01,16572,0,0,0,0,16572
4446,266,2025-05-01,16572,0,0,0,0,16572
4447,266,2025-06-01,16572,0,0,0,0,16572
4448,266,2025-07-01,16572,0,0,0,0,16572
4449,266,2025-08-01,16572,0,0,0,0,16572
4450,266,2025-09-01,16572,0,0,0,0,16572
4451,266,2025-10-01,16572,0,0,0,0,16572
4452,266,2025-11-01,16572,0,0,3127,0,13445
4453,266,2025-12-01,13445,0,0,0,0,13445
4454,266,2026-01-01,13445,0,0,0,0,13445
4455,266,2026-02-01,13445,0,0,0,0,13445
4456,266,2026-03-01,13445,0,0,0,0,13445
4457,266,2026-04-01,13445,0,0,0,0,13445
4458,266,2026-05-01,13445,0,0,0,0,13445
4459,266,2026-06-01,13445,0,0,0,0,13445
4460,267,2025-08-01,0,44406,0,0,0,44406
4461,267,2025-09-01,44406,0,0,0,0,44406
4462,267,2025-10-01,44406,0,0,0,0,44406
4463,267,2025-11-01,44406,0,12344,0,0,56750
4464,267,2025-12-01,56750,0,0,0,0,56750
4465,267,2026-01-01,56750,0,0,0,0,56750
4466,267,2026-02-01,56750,0,0,0,0,56750
4467,267,2026-03-01,56750,0,0,0,0,56750
4468,267,2026-04-01,56750,0,0,0,0,56750
4469,267,2026-05-01,56750,0,0,0,0,56750
4470,267,2026-06-01,56750,0,0,0,0,56750
4471,268,2025-03-01,0,29935,0,0,0,29935
4472,268,2025-04-01,29935,0,0,0,0,29935
4473,268,2025-05-01,29935,0,0,0,0,29935
4474,268,2025-06-01,29935,0,0,0,0,29935
4475,268,2025-07-01,29935,0,0,0,0,29935
4476,268,2025-08-01,29935,0,0,0,0,29935
4477,268,2025-09-01,29935,0,0,0,29935,0
4478,268,2025-10-01,0,0,0,0,0,0
4479,268,2025-11-01,0,0,0,0,0,0
4480,268,2025-12-01,0,0,0,0,0,0
4481,268,2026-01-01,0,0,0,0,0,0
4482,268,2026-02-01,0,0,0,0,0,0
4483,268,2026-03-01,0,0,0,0,0,0
4484,268,2026-04-01,0,0,0,0,0,0
4485,268,2026-05-01,0,0,0,0,0,0
4486,268,2026-06-01,0,0,0,0,0,0
4487,269,2025-04-01,0,17689,0,0,0,17689
4488,269,2025-05-01,17689,0,0,0,17689,0
4489,269,2025-06-01,0,0,0,0,0,0
4490,269,2025-07-01,0,0,0,0,0,0
4491,269,2025-08-01,0,0,0,0,0,0
4492,269,2025-09-01,0,0,0,0,0,0
4493,269,2025-10-01,0,0,0,0,0,0
4494,269,2025-11-01,0,0,0,0,0,0
4495,269,2025-12-01,0,0,0,0,0,0
4496,269,2026-01-01,0,0,0,0,0,0
4497,269,2026-02-01,0,0,0,0,0,0
4498,269,2026-03-01,0,0,0,0,0,0
4499,269,2026-04-01,0,0,0,0,0,0
4500,269,2026-05-01,0,0,0,0,0,0
4501,269,2026-06-01,0,0,0,0,0,0
4502,270,2025-10-01,0,4941,0,0,0,4941
4503,270,2025-11-01,4941,0,1283,0,0,6224
4504,270,2025-12-01,6224,0,0,835,0,5389
4505,270,2026-01-01,5389,0,0,0,0,5389
4506,270,2026-02-01,5389,0,0,0,0,5389
4507,270,2026-03-01,5389,0,0,0,0,5389
4508,270,2026-04-01,5389,0,1003,0,0,6392
4509,270,2026-05-01,6392,0,0,0,0,6392
4510,270,2026-06-01,6392,0,0,0,0,6392
4511,271,2025-10-01,0,3180,0,0,0,3180
4512,271,2025-11-01,3180,0,0,0,0,3180
4513,271,2025-12-01,3180,0,0,0,0,3180
4514,271,2026-01-01,3180,0,0,0,0,3180
4515,271,2026-02-01,3180,0,0,0,0,3180
4516,271,2026-03-01,3180,0,0,0,0,3180
4517,271,2026-04-01,3180,0,0,0,0,3180
4518,271,2026-05-01,3180,0,0,0,0,3180
4519,271,2026-06-01,3180,0,0,0,0,3180
4520,272,2025-01-01,0,70174,0,0,0,70174
4521,272,2025-02-01,70174,0,0,0,70174,0
4522,272,2025-03-01,0,0,0,0,0,0
4523,272,2025-04-01,0,0,0,0,0,0
4524,272,2025-05-01,0,0,0,0,0,0
4525,272,2025-06-01,0,0,0,0,0,0
4526,272,2025-07-01,0,0,0,0,0,0
4527,272,2025-08-01,0,0,0,0,0,0
4528,272,2025-09-01,0,0,0,0,0,0
4529,272,2025-10-01,0,0,0,0,0,0
4530,272,2025-11-01,0,0,0,0,0,0
4531,272,2025-12-01,0,0,0,0,0,0
4532,272,2026-01-01,0,0,0,0,0,0
4533,272,2026-02-01,0,0,0,0,0,0
4534,272,2026-03-01,0,0,0,0,0,0
4535,272,2026-04-01,0,0,0,0,0,0
4536,272,2026-05-01,0,0,0,0,0,0
4537,272,2026-06-01,0,0,0,0,0,0
4538,273,2024-05-01,0,22506,0,0,0,22506
4539,273,2024-06-01,22506,0,6193,0,0,28699
4540,273,2024-07-01,28699,0,0,0,0,28699
4541,273,2024-08-01,28699,0,0,0,0,28699
4542,273,2024-09-01,28699,0,0,0,0,28699
4543,273,2024-10-01,28699,0,0,0,0,28699
4544,273,2024-11-01,28699,0,0,0,0,28699
4545,273,2024-12-01,28699,0,0,0,28699,0
4546,273,2025-01-01,0,0,0,0,0,0
4547,273,2025-02-01,0,0,0,0,0,0
4548,273,2025-03-01,0,0,0,0,0,0
4549,273,2025-04-01,0,0,0,0,0,0
4550,273,2025-05-01,0,0,0,0,0,0
4551,273,2025-06-01,0,0,0,0,0,0
4552,273,2025-07-01,0,0,0,0,0,0
4553,273,2025-08-01,0,0,0,0,0,0
4554,273,2025-09-01,0,0,0,0,0,0
4555,273,2025-10-01,0,0,0,0,0,0
4556,273,2025-11-01,0,0,0,0,0,0
4557,273,2025-12-01,0,0,0,0,0,0
4558,273,2026-01-01,0,0,0,0,0,0
4559,273,2026-02-01,0,0,0,0,0,0
4560,273,2026-03-01,0,0,0,0,0,0
4561,273,2026-04-01,0,0,0,0,0,0
4562,273,2026-05-01,0,0,0,0,0,0
4563,273,2026-06-01,0,0,0,0,0,0
4564,274,2025-10-01,0,7665,0,0,0,7665
4565,274,2025-11-01,7665,0,0,0,0,7665
4566,274,2025-12-01,7665,0,0,0,7665,0
4567,274,2026-01-01,0,0,0,0,0,0
4568,274,2026-02-01,0,0,0,0,0,0
4569,274,2026-03-01,0,0,0,0,0,0
4570,274,2026-04-01,0,0,0,0,0,0
4571,274,2026-05-01,0,0,0,0,0,0
4572,274,2026-06-01,0,0,0,0,0,0
4573,275,2025-10-01,0,5438,0,0,0,5438
4574,275,2025-11-01,5438,0,0,0,0,5438
4575,275,2025-12-01,5438,0,0,0,0,5438
4576,275,2026-01-01,5438,0,0,0,0,5438
4577,275,2026-02-01,5438,0,0,0,0,5438
4578,275,2026-03-01,5438,0,0,0,0,5438
4579,275,2026-04-01,5438,0,0,0,0,5438
4580,275,2026-05-01,5438,0,0,0,0,5438
4581,275,2026-06-01,5438,0,0,0,0,5438
4582,276,2025-06-01,0,15199,0,0,0,15199
4583,276,2025-07-01,15199,0,0,0,0,15199
4584,276,2025-08-01,15199,0,0,0,0,15199
4585,276,2025-09-01,15199,0,0,3053,0,12146
4586,276,2025-10-01,12146,0,0,0,0,12146
4587,276,2025-11-01,12146,0,0,0,0,12146
4588,276,2025-12-01,12146,0,0,0,0,12146
4589,276,2026-01-01,12146,0,0,0,12146,0
4590,276,2026-02-01,0,0,0,0,0,0
4591,276,2026-03-01,0,0,0,0,0,0
4592,276,2026-04-01,0,0,0,0,0,0
4593,276,2026-05-01,0,0,0,0,0,0
4594,276,2026-06-01,0,0,0,0,0,0
4595,277,2024-10-01,0,3950,0,0,0,3950
4596,277,2024-11-01,3950,0,0,0,0,3950
4597,277,2024-12-01,3950,0,0,0,0,3950
4598,277,2025-01-01,3950,0,0,0,0,3950
4599,277,2025-02-01,3950,0,0,0,0,3950
4600,277,2025-03-01,3950,0,0,0,0,3950
4601,277,2025-04-01,3950,0,978,0,0,4928
4602,277,2025-05-01,4928,0,0,894,0,4034
4603,277,2025-06-01,4034,0,0,0,0,4034
4604,277,2025-07-01,4034,0,0,0,0,4034
4605,277,2025-08-01,4034,0,0,0,0,4034
4606,277,2025-09-01,4034,0,0,0,0,4034
4607,277,2025-10-01,4034,0,0,0,0,4034
4608,277,2025-11-01,4034,0,0,0,0,4034
4609,277,2025-12-01,4034,0,0,0,0,4034
4610,277,2026-01-01,4034,0,0,0,0,4034
4611,277,2026-02-01,4034,0,0,0,0,4034
4612,277,2026-03-01,4034,0,0,0,0,4034
4613,277,2026-04-01,4034,0,0,0,0,4034
4614,277,2026-05-01,4034,0,0,0,0,4034
4615,277,2026-06-01,4034,0,0,0,0,4034
4616,278,2025-08-01,0,26767,0,0,0,26767
4617,278,2025-09-01,26767,0,0,0,0,26767
4618,278,2025-10-01,26767,0,0,0,0,26767
4619,278,2025-11-01,26767,0,0,0,0,26767
4620,278,2025-12-01,26767,0,4205,0,0,30972
4621,278,2026-01-01,30972,0,0,0,0,30972
4622,278,2026-02-01,30972,0,0,0,0,30972
4623,278,2026-03-01,30972,0,5604,0,0,36576
4624,278,2026-04-01,36576,0,0,0,0,36576
4625,278,2026-05-01,36576,0,0,0,0,36576
4626,278,2026-06-01,36576,0,0,0,0,36576
4627,279,2025-06-01,0,47383,0,0,0,47383
4628,279,2025-07-01,47383,0,0,0,0,47383
4629,279,2025-08-01,47383,0,0,0,0,47383
4630,279,2025-09-01,47383,0,0,0,0,47383
4631,279,2025-10-01,47383,0,0,0,0,47383
4632,279,2025-11-01,47383,0,8909,0,0,56292
4633,279,2025-12-01,56292,0,0,0,0,56292
4634,279,2026-01-01,56292,0,0,0,0,56292
4635,279,2026-02-01,56292,0,0,0,0,56292
4636,279,2026-03-01,56292,0,0,0,0,56292
4637,279,2026-04-01,56292,0,0,0,0,56292
4638,279,2026-05-01,56292,0,0,0,0,56292
4639,279,2026-06-01,56292,0,0,11184,0,45108
4640,280,2025-04-01,0,5940,0,0,0,5940
4641,280,2025-05-01,5940,0,0,0,0,5940
4642,280,2025-06-01,5940,0,600,0,0,6540
4643,280,2025-07-01,6540,0,0,0,0,6540
4644,280,2025-08-01,6540,0,0,0,0,6540
4645,280,2025-09-01,6540,0,0,0,0,6540
4646,280,2025-10-01,6540,0,0,0,0,6540
4647,280,2025-11-01,6540,0,0,0,0,6540
4648,280,2025-12-01,6540,0,0,0,0,6540
4649,280,2026-01-01,6540,0,0,0,0,6540
4650,280,2026-02-01,6540,0,0,0,0,6540
4651,280,2026-03-01,6540,0,0,0,0,6540
4652,280,2026-04-01,6540,0,0,0,0,6540
4653,280,2026-05-01,6540,0,0,0,0,6540
4654,280,2026-06-01,6540,0,0,0,0,6540
4655,281,2024-06-01,0,6851,0,0,0,6851
4656,281,2024-07-01,6851,0,0,0,0,6851
4657,281,2024-08-01,6851,0,0,0,0,6851
4658,281,2024-09-01,6851,0,0,0,0,6851
4659,281,2024-10-01,6851,0,0,0,0,6851
4660,281,2024-11-01,6851,0,0,0,0,6851
4661,281,2024-12-01,6851,0,0,0,0,6851
4662,281,2025-01-01,6851,0,0,0,0,6851
4663,281,2025-02-01,6851,0,0,0,6851,0
4664,281,2025-03-01,0,0,0,0,0,0
4665,281,2025-04-01,0,0,0,0,0,0
4666,281,2025-05-01,0,0,0,0,0,0
4667,281,2025-06-01,0,0,0,0,0,0
4668,281,2025-07-01,0,0,0,0,0,0
4669,281,2025-08-01,0,0,0,0,0,0
4670,281,2025-09-01,0,0,0,0,0,0
4671,281,2025-10-01,0,0,0,0,0,0
4672,281,2025-11-01,0,0,0,0,0,0
4673,281,2025-12-01,0,0,0,0,0,0
4674,281,2026-01-01,0,0,0,0,0,0
4675,281,2026-02-01,0,0,0,0,0,0
4676,281,2026-03-01,0,0,0,0,0,0
4677,281,2026-04-01,0,0,0,0,0,0
4678,281,2026-05-01,0,0,0,0,0,0
4679,281,2026-06-01,0,0,0,0,0,0
4680,282,2024-08-01,0,12456,0,0,0,12456
4681,282,2024-09-01,12456,0,0,0,0,12456
4682,282,2024-10-01,12456,0,0,0,0,12456
4683,282,2024-11-01,12456,0,0,0,0,12456
4684,282,2024-12-01,12456,0,2351,0,0,14807
4685,282,2025-01-01,14807,0,0,0,14807,0
4686,282,2025-02-01,0,0,0,0,0,0
4687,282,2025-03-01,0,0,0,0,0,0
4688,282,2025-04-01,0,0,0,0,0,0
4689,282,2025-05-01,0,0,0,0,0,0
4690,282,2025-06-01,0,0,0,0,0,0
4691,282,2025-07-01,0,0,0,0,0,0
4692,282,2025-08-01,0,0,0,0,0,0
4693,282,2025-09-01,0,0,0,0,0,0
4694,282,2025-10-01,0,0,0,0,0,0
4695,282,2025-11-01,0,0,0,0,0,0
4696,282,2025-12-01,0,0,0,0,0,0
4697,282,2026-01-01,0,0,0,0,0,0
4698,282,2026-02-01,0,0,0,0,0,0
4699,282,2026-03-01,0,0,0,0,0,0
4700,282,2026-04-01,0,0,0,0,0,0
4701,282,2026-05-01,0,0,0,0,0,0
4702,282,2026-06-01,0,0,0,0,0,0
4703,283,2025-01-01,0,13635,0,0,0,13635
4704,283,2025-02-01,13635,0,0,0,0,13635
4705,283,2025-03-01,13635,0,0,0,0,13635
4706,283,2025-04-01,13635,0,3731,0,0,17366
4707,283,2025-05-01,17366,0,0,0,0,17366
4708,283,2025-06-01,17366,0,0,0,17366,0
4709,283,2025-07-01,0,0,0,0,0,0
4710,283,2025-08-01,0,0,0,0,0,0
4711,283,2025-09-01,0,0,0,0,0,0
4712,283,2025-10-01,0,0,0,0,0,0
4713,283,2025-11-01,0,0,0,0,0,0
4714,283,2025-12-01,0,0,0,0,0,0
4715,283,2026-01-01,0,0,0,0,0,0
4716,283,2026-02-01,0,0,0,0,0,0
4717,283,2026-03-01,0,0,0,0,0,0
4718,283,2026-04-01,0,0,0,0,0,0
4719,283,2026-05-01,0,0,0,0,0,0
4720,283,2026-06-01,0,0,0,0,0,0
4721,284,2024-06-01,0,4572,0,0,0,4572
4722,284,2024-07-01,4572,0,0,0,0,4572
4723,284,2024-08-01,4572,0,1022,0,0,5594
4724,284,2024-09-01,5594,0,0,0,0,5594
4725,284,2024-10-01,5594,0,0,0,0,5594
4726,284,2024-11-01,5594,0,0,0,0,5594
4727,284,2024-12-01,5594,0,0,0,0,5594
4728,284,2025-01-01,5594,0,0,0,0,5594
4729,284,2025-02-01,5594,0,0,0,0,5594
4730,284,2025-03-01,5594,0,0,0,5594,0
4731,284,2025-04-01,0,0,0,0,0,0
4732,284,2025-05-01,0,0,0,0,0,0
4733,284,2025-06-01,0,0,0,0,0,0
4734,284,2025-07-01,0,0,0,0,0,0
4735,284,2025-08-01,0,0,0,0,0,0
4736,284,2025-09-01,0,0,0,0,0,0
4737,284,2025-10-01,0,0,0,0,0,0
4738,284,2025-11-01,0,0,0,0,0,0
4739,284,2025-12-01,0,0,0,0,0,0
4740,284,2026-01-01,0,0,0,0,0,0
4741,284,2026-02-01,0,0,0,0,0,0
4742,284,2026-03-01,0,0,0,0,0,0
4743,284,2026-04-01,0,0,0,0,0,0
4744,284,2026-05-01,0,0,0,0,0,0
4745,284,2026-06-01,0,0,0,0,0,0
4746,285,2025-11-01,0,7671,0,0,0,7671
4747,285,2025-12-01,7671,0,0,0,0,7671
4748,285,2026-01-01,7671,0,0,0,0,7671
4749,285,2026-02-01,7671,0,0,0,0,7671
4750,285,2026-03-01,7671,0,0,0,0,7671
4751,285,2026-04-01,7671,0,0,0,0,7671
4752,285,2026-05-01,7671,0,0,0,0,7671
4753,285,2026-06-01,7671,0,0,0,0,7671
4754,286,2025-05-01,0,5172,0,0,0,5172
4755,286,2025-06-01,5172,0,0,0,0,5172
4756,286,2025-07-01,5172,0,0,0,0,5172
4757,286,2025-08-01,5172,0,0,0,0,5172
4758,286,2025-09-01,5172,0,0,0,0,5172
4759,286,2025-10-01,5172,0,639,0,0,5811
4760,286,2025-11-01,5811,0,0,0,0,5811
4761,286,2025-12-01,5811,0,0,0,0,5811
4762,286,2026-01-01,5811,0,1431,0,0,7242
4763,286,2026-02-01,7242,0,0,0,0,7242
4764,286,2026-03-01,7242,0,0,0,0,7242
4765,286,2026-04-01,7242,0,0,0,0,7242
4766,286,2026-05-01,7242,0,0,0,0,7242
4767,286,2026-06-01,7242,0,0,0,0,7242
4768,287,2024-05-01,0,3072,0,0,0,3072
4769,287,2024-06-01,3072,0,595,0,0,3667
4770,287,2024-07-01,3667,0,0,0,0,3667
4771,287,2024-08-01,3667,0,0,0,0,3667
4772,287,2024-09-01,3667,0,0,0,3667,0
4773,287,2024-10-01,0,0,0,0,0,0
4774,287,2024-11-01,0,0,0,0,0,0
4775,287,2024-12-01,0,0,0,0,0,0
4776,287,2025-01-01,0,0,0,0,0,0
4777,287,2025-02-01,0,0,0,0,0,0
4778,287,2025-03-01,0,0,0,0,0,0
4779,287,2025-04-01,0,0,0,0,0,0
4780,287,2025-05-01,0,0,0,0,0,0
4781,287,2025-06-01,0,0,0,0,0,0
4782,287,2025-07-01,0,0,0,0,0,0
4783,287,2025-08-01,0,0,0,0,0,0
4784,287,2025-09-01,0,0,0,0,0,0
4785,287,2025-10-01,0,0,0,0,0,0
4786,287,2025-11-01,0,0,0,0,0,0
4787,287,2025-12-01,0,0,0,0,0,0
4788,287,2026-01-01,0,0,0,0,0,0
4789,287,2026-02-01,0,0,0,0,0,0
4790,287,2026-03-01,0,0,0,0,0,0
4791,287,2026-04-01,0,0,0,0,0,0
4792,287,2026-05-01,0,0,0,0,0,0
4793,287,2026-06-01,0,0,0,0,0,0
4794,288,2024-07-01,0,3780,0,0,0,3780
4795,288,2024-08-01,3780,0,0,497,0,3283
4796,288,2024-09-01,3283,0,0,0,0,3283
4797,288,2024-10-01,3283,0,0,0,0,3283
4798,288,2024-11-01,3283,0,0,0,0,3283
4799,288,2024-12-01,3283,0,0,0,0,3283
4800,288,2025-01-01,3283,0,455,0,0,3738
4801,288,2025-02-01,3738,0,0,529,0,3209
4802,288,2025-03-01,3209,0,0,0,0,3209
4803,288,2025-04-01,3209,0,0,0,0,3209
4804,288,2025-05-01,3209,0,0,0,0,3209
4805,288,2025-06-01,3209,0,0,0,0,3209
4806,288,2025-07-01,3209,0,0,0,0,3209
4807,288,2025-08-01,3209,0,0,0,3209,0
4808,288,2025-09-01,0,0,0,0,0,0
4809,288,2025-10-01,0,0,0,0,0,0
4810,288,2025-11-01,0,0,0,0,0,0
4811,288,2025-12-01,0,0,0,0,0,0
4812,288,2026-01-01,0,0,0,0,0,0
4813,288,2026-02-01,0,0,0,0,0,0
4814,288,2026-03-01,0,0,0,0,0,0
4815,288,2026-04-01,0,0,0,0,0,0
4816,288,2026-05-01,0,0,0,0,0,0
4817,288,2026-06-01,0,0,0,0,0,0
4818,289,2024-04-01,0,22792,0,0,0,22792
4819,289,2024-05-01,22792,0,0,0,0,22792
4820,289,2024-06-01,22792,0,0,0,0,22792
4821,289,2024-07-01,22792,0,0,0,0,22792
4822,289,2024-08-01,22792,0,6102,0,0,28894
4823,289,2024-09-01,28894,0,0,0,0,28894
4824,289,2024-10-01,28894,0,0,0,0,28894
4825,289,2024-11-01,28894,0,0,0,0,28894
4826,289,2024-12-01,28894,0,0,0,0,28894
4827,289,2025-01-01,28894,0,0,0,0,28894
4828,289,2025-02-01,28894,0,0,0,0,28894
4829,289,2025-03-01,28894,0,0,0,0,28894
4830,289,2025-04-01,28894,0,0,0,0,28894
4831,289,2025-05-01,28894,0,0,0,0,28894
4832,289,2025-06-01,28894,0,0,0,0,28894
4833,289,2025-07-01,28894,0,0,0,0,28894
4834,289,2025-08-01,28894,0,0,0,0,28894
4835,289,2025-09-01,28894,0,0,0,0,28894
4836,289,2025-10-01,28894,0,0,0,0,28894
4837,289,2025-11-01,28894,0,0,0,0,28894
4838,289,2025-12-01,28894,0,0,0,0,28894
4839,289,2026-01-01,28894,0,0,0,0,28894
4840,289,2026-02-01,28894,0,0,0,0,28894
4841,289,2026-03-01,28894,0,0,0,0,28894
4842,289,2026-04-01,28894,0,0,0,0,28894
4843,289,2026-05-01,28894,0,0,0,28894,0
4844,289,2026-06-01,0,0,0,0,0,0
4845,290,2024-10-01,0,3623,0,0,0,3623
4846,290,2024-11-01,3623,0,0,0,0,3623
4847,290,2024-12-01,3623,0,0,0,0,3623
4848,290,2025-01-01,3623,0,0,0,0,3623
4849,290,2025-02-01,3623,0,792,0,0,4415
4850,290,2025-03-01,4415,0,0,0,0,4415
4851,290,2025-04-01,4415,0,0,0,0,4415
4852,290,2025-05-01,4415,0,0,0,0,4415
4853,290,2025-06-01,4415,0,708,0,0,5123
4854,290,2025-07-01,5123,0,0,0,0,5123
4855,290,2025-08-01,5123,0,0,0,0,5123
4856,290,2025-09-01,5123,0,0,0,0,5123
4857,290,2025-10-01,5123,0,0,0,0,5123
4858,290,2025-11-01,5123,0,0,0,0,5123
4859,290,2025-12-01,5123,0,0,0,0,5123
4860,290,2026-01-01,5123,0,0,0,0,5123
4861,290,2026-02-01,5123,0,0,0,0,5123
4862,290,2026-03-01,5123,0,0,0,0,5123
4863,290,2026-04-01,5123,0,0,0,0,5123
4864,290,2026-05-01,5123,0,0,0,0,5123
4865,290,2026-06-01,5123,0,518,0,0,5641
4866,291,2025-02-01,0,24879,0,0,0,24879
4867,291,2025-03-01,24879,0,0,0,0,24879
4868,291,2025-04-01,24879,0,0,0,0,24879
4869,291,2025-05-01,24879,0,0,0,0,24879
4870,291,2025-06-01,24879,0,0,0,24879,0
4871,291,2025-07-01,0,0,0,0,0,0
4872,291,2025-08-01,0,0,0,0,0,0
4873,291,2025-09-01,0,0,0,0,0,0
4874,291,2025-10-01,0,0,0,0,0,0
4875,291,2025-11-01,0,0,0,0,0,0
